image_title,class_label
1-163-26.png,1
1-164-26.png,1
1-165-26.png,1
1-166-26.png,1
1-167-26.png,1
1-168-26.png,1
1-169-26.png,1
1-170-26.png,1
1-171-26.png,1
1-172-26.png,1
1-173-26.png,1
1-174-26.png,1
1-175-26.png,1
1-176-26.png,1
1-177-26.png,1
1-178-26.png,1
1-179-26.png,1
1-180-26.png,1
1-181-26.png,1
1-182-26.png,1
1-183-26.png,1
1-082-27.png,0
1-083-27.png,0
1-084-27.png,0
1-085-27.png,0
1-086-27.png,0
1-087-27.png,0
1-088-27.png,0
1-089-27.png,0
1-090-27.png,0
1-091-27.png,0
1-092-27.png,0
1-093-27.png,0
1-094-27.png,0
1-095-27.png,0
1-096-27.png,0
1-097-27.png,0
1-098-27.png,0
1-078-28.png,1
1-079-28.png,1
1-080-28.png,1
1-081-28.png,1
1-082-28.png,1
1-083-28.png,1
1-084-28.png,1
1-085-28.png,1
1-086-28.png,1
1-087-28.png,1
1-088-28.png,1
1-089-28.png,1
1-090-28.png,1
1-091-28.png,1
1-092-28.png,1
1-093-28.png,1
1-094-28.png,1
1-095-28.png,1
1-096-28.png,1
1-097-28.png,1
1-098-28.png,1
1-099-28.png,1
1-100-28.png,1
1-101-28.png,1
1-102-28.png,1
1-103-28.png,1
1-104-28.png,1
1-105-28.png,1
1-106-28.png,1
1-107-28.png,1
1-108-28.png,1
1-109-28.png,1
1-110-28.png,1
1-111-28.png,1
1-112-28.png,1
1-113-28.png,1
1-114-28.png,1
1-115-28.png,1
1-116-28.png,1
1-117-28.png,1
1-118-28.png,1
1-119-28.png,1
1-120-28.png,1
1-121-28.png,1
1-122-28.png,1
1-123-28.png,1
1-124-28.png,1
1-125-28.png,1
1-126-28.png,1
1-127-28.png,1
1-128-28.png,1
1-129-28.png,1
1-130-28.png,1
1-131-28.png,1
1-132-28.png,1
1-133-28.png,1
1-134-28.png,1
1-135-28.png,1
1-136-28.png,1
1-137-28.png,1
1-138-28.png,1
1-139-28.png,1
1-140-28.png,1
1-141-28.png,1
1-142-28.png,1
1-143-28.png,1
1-144-28.png,1
1-145-28.png,1
1-165-29.png,0
1-166-29.png,0
1-167-29.png,0
1-168-29.png,0
1-169-29.png,0
1-170-29.png,0
1-104-30.png,1
1-105-30.png,1
1-106-30.png,1
1-107-30.png,1
1-108-30.png,1
1-109-30.png,1
1-110-30.png,1
1-111-30.png,1
1-112-30.png,1
1-113-30.png,1
1-114-30.png,1
1-115-30.png,1
1-110-32.png,0
1-111-32.png,0
1-112-32.png,0
1-113-32.png,0
1-114-32.png,0
1-115-32.png,0
1-116-32.png,0
1-117-32.png,0
1-118-32.png,0
1-119-32.png,0
1-120-32.png,0
1-121-32.png,0
1-122-32.png,0
1-123-32.png,0
1-124-32.png,0
1-082-33.png,1
1-083-33.png,1
1-084-33.png,1
1-085-33.png,1
1-086-33.png,1
1-087-33.png,1
1-088-33.png,1
1-089-33.png,1
1-090-33.png,1
1-091-33.png,1
1-092-33.png,1
1-093-33.png,1
1-094-33.png,1
1-095-33.png,1
1-096-33.png,1
1-097-33.png,1
1-098-33.png,1
1-099-33.png,1
1-100-33.png,1
1-101-33.png,1
1-102-33.png,1
1-103-33.png,1
1-104-33.png,1
1-105-33.png,1
1-106-33.png,1
1-107-33.png,1
1-108-33.png,1
1-109-33.png,1
1-110-33.png,1
1-111-33.png,1
1-112-33.png,1
1-113-33.png,1
1-114-33.png,1
1-048-34.png,3
1-049-34.png,3
1-050-34.png,3
1-051-34.png,3
1-052-34.png,3
1-053-34.png,3
1-054-34.png,3
1-055-34.png,3
1-056-34.png,3
1-057-34.png,3
1-058-34.png,3
1-059-34.png,3
1-060-34.png,3
1-061-34.png,3
1-062-34.png,3
1-063-34.png,3
1-064-34.png,3
1-065-34.png,3
1-066-34.png,3
1-067-34.png,3
1-068-34.png,3
1-069-34.png,3
1-070-34.png,3
1-071-34.png,3
1-072-34.png,3
1-073-34.png,3
1-074-34.png,3
1-075-34.png,3
1-076-34.png,3
1-077-34.png,3
1-078-34.png,3
1-079-34.png,3
1-080-34.png,3
1-081-34.png,3
1-082-34.png,3
1-083-34.png,3
1-084-34.png,3
1-085-34.png,3
1-086-34.png,3
1-087-34.png,3
1-088-34.png,3
1-089-34.png,3
1-090-34.png,3
1-091-34.png,3
1-092-34.png,3
1-088-35.png,0
1-089-35.png,0
1-090-35.png,0
1-091-35.png,0
1-092-35.png,0
1-093-35.png,0
1-094-35.png,0
1-095-35.png,0
1-096-35.png,0
1-097-35.png,0
1-098-35.png,0
1-099-35.png,0
1-100-35.png,0
1-101-35.png,0
1-102-35.png,0
1-103-35.png,0
1-104-35.png,0
1-105-35.png,0
1-106-35.png,0
1-107-35.png,0
1-108-35.png,0
1-109-35.png,0
1-110-35.png,0
1-111-35.png,0
1-112-35.png,0
1-113-35.png,0
1-114-35.png,0
1-115-35.png,0
1-116-35.png,0
1-101-36.png,1
1-102-36.png,1
1-103-36.png,1
1-104-36.png,1
1-105-36.png,1
1-106-36.png,1
1-107-36.png,1
1-108-36.png,1
1-109-36.png,1
1-110-36.png,1
1-111-36.png,1
1-112-36.png,1
1-113-36.png,1
1-088-37.png,0
1-089-37.png,0
1-090-37.png,0
1-091-37.png,0
1-092-37.png,0
1-093-37.png,0
1-094-37.png,0
1-121-38.png,2
1-122-38.png,2
1-123-38.png,2
1-124-38.png,2
1-125-38.png,2
1-126-38.png,2
1-127-38.png,2
1-128-38.png,2
1-129-38.png,2
1-130-38.png,2
1-131-38.png,2
1-132-38.png,2
1-133-38.png,2
1-134-38.png,2
1-135-38.png,2
1-136-38.png,2
1-137-38.png,2
1-138-38.png,2
1-064-39.png,2
1-065-39.png,2
1-066-39.png,2
1-067-39.png,2
1-068-39.png,2
1-069-39.png,2
1-070-39.png,2
1-071-39.png,2
1-072-39.png,2
1-073-39.png,2
1-074-39.png,2
1-075-39.png,2
1-076-39.png,2
1-071-40.png,2
1-072-40.png,2
1-073-40.png,2
1-074-40.png,2
1-075-40.png,2
1-076-40.png,2
1-077-40.png,2
1-078-40.png,2
1-079-40.png,2
1-080-40.png,2
1-081-40.png,2
1-082-40.png,2
1-083-40.png,2
1-084-40.png,2
1-085-40.png,2
1-086-40.png,2
1-087-40.png,2
1-088-40.png,2
1-089-40.png,2
1-090-40.png,2
1-091-40.png,2
1-092-40.png,2
1-093-40.png,2
1-094-40.png,2
1-095-40.png,2
1-096-40.png,2
1-097-40.png,2
1-098-40.png,2
1-099-40.png,2
1-100-40.png,2
1-101-40.png,2
1-069-41.png,0
1-070-41.png,0
1-071-41.png,0
1-072-41.png,0
1-073-41.png,0
1-074-41.png,0
1-075-41.png,0
1-076-41.png,0
1-077-41.png,0
1-078-41.png,0
1-079-41.png,0
1-080-41.png,0
1-081-41.png,0
1-082-41.png,0
1-083-41.png,0
1-084-41.png,0
1-085-41.png,0
1-086-41.png,0
1-087-41.png,0
1-088-41.png,0
1-089-41.png,0
1-090-41.png,0
1-091-41.png,0
1-092-41.png,0
1-093-41.png,0
1-094-41.png,0
1-095-41.png,0
1-096-41.png,0
1-097-41.png,0
1-098-41.png,0
1-099-41.png,0
1-088-42.png,0
1-089-42.png,0
1-090-42.png,0
1-091-42.png,0
1-092-42.png,0
1-093-42.png,0
1-094-42.png,0
1-095-42.png,0
1-096-42.png,0
1-097-42.png,0
1-098-42.png,0
1-099-42.png,0
1-100-42.png,0
1-101-42.png,0
1-102-42.png,0
1-103-42.png,0
1-104-42.png,0
1-105-42.png,0
1-106-42.png,0
1-107-42.png,0
1-108-42.png,0
1-109-42.png,0
1-110-42.png,0
1-111-42.png,0
1-112-42.png,0
1-113-42.png,0
1-114-42.png,0
1-115-42.png,0
1-116-42.png,0
1-117-42.png,0
1-118-42.png,0
1-119-42.png,0
1-120-42.png,0
1-121-42.png,0
1-122-42.png,0
1-123-42.png,0
1-124-42.png,0
1-125-42.png,0
1-126-42.png,0
1-127-42.png,0
1-128-42.png,0
1-129-42.png,0
1-130-42.png,0
1-131-42.png,0
1-132-42.png,0
1-133-42.png,0
1-134-42.png,0
1-135-42.png,0
1-115-43.png,3
1-116-43.png,3
1-117-43.png,3
1-118-43.png,3
1-119-43.png,3
1-120-43.png,3
1-121-43.png,3
1-122-43.png,3
1-123-43.png,3
1-124-43.png,3
1-125-43.png,3
1-126-43.png,3
1-127-43.png,3
1-128-43.png,3
1-129-43.png,3
1-130-43.png,3
1-131-43.png,3
1-132-43.png,3
1-133-43.png,3
1-134-43.png,3
1-135-43.png,3
1-136-43.png,3
1-137-43.png,3
1-138-43.png,3
1-139-43.png,3
1-140-43.png,3
1-141-43.png,3
1-142-43.png,3
1-072-44.png,0
1-073-44.png,0
1-074-44.png,0
1-075-44.png,0
1-076-44.png,0
1-077-44.png,0
1-078-44.png,0
1-079-44.png,0
1-080-44.png,0
1-081-44.png,0
1-082-44.png,0
1-083-44.png,0
1-084-44.png,0
1-050-45.png,0
1-051-45.png,0
1-052-45.png,0
1-053-45.png,0
1-054-45.png,0
1-055-45.png,0
1-056-45.png,0
1-057-45.png,0
1-058-45.png,0
1-059-45.png,0
1-060-45.png,0
1-061-45.png,0
1-062-45.png,0
1-063-45.png,0
1-064-45.png,0
1-065-45.png,0
1-066-45.png,0
1-067-45.png,0
1-068-45.png,0
1-069-45.png,0
1-070-45.png,0
1-071-45.png,0
1-072-45.png,0
1-073-45.png,0
1-074-45.png,0
1-075-45.png,0
1-076-45.png,0
1-077-45.png,0
1-078-45.png,0
1-079-45.png,0
1-080-45.png,0
1-081-45.png,0
1-102-46.png,1
1-103-46.png,1
1-104-46.png,1
1-105-46.png,1
1-106-46.png,1
1-107-46.png,1
1-108-46.png,1
1-109-46.png,1
1-110-46.png,1
1-111-46.png,1
1-112-46.png,1
1-113-46.png,1
1-114-46.png,1
1-115-46.png,1
1-116-46.png,1
1-117-46.png,1
1-118-46.png,1
1-119-46.png,1
1-120-46.png,1
1-121-46.png,1
1-122-46.png,1
1-123-46.png,1
1-124-46.png,1
1-125-46.png,1
1-126-46.png,1
1-127-46.png,1
1-128-46.png,1
1-129-46.png,1
1-130-46.png,1
1-131-46.png,1
1-132-46.png,1
1-133-46.png,1
1-134-46.png,1
1-135-46.png,1
1-136-46.png,1
1-137-46.png,1
1-138-46.png,1
1-139-46.png,1
1-140-46.png,1
1-141-46.png,1
1-142-46.png,1
1-143-46.png,1
1-144-46.png,1
1-145-46.png,1
1-146-46.png,1
1-147-46.png,1
1-148-46.png,1
1-149-46.png,1
1-150-46.png,1
1-151-46.png,1
1-152-46.png,1
1-153-46.png,1
1-154-46.png,1
1-155-46.png,1
1-156-46.png,1
1-157-46.png,1
1-158-46.png,1
1-159-46.png,1
1-160-46.png,1
1-161-46.png,1
1-162-46.png,1
1-163-46.png,1
1-164-46.png,1
1-165-46.png,1
1-166-46.png,1
1-167-46.png,1
1-168-46.png,1
1-169-46.png,1
1-170-46.png,1
1-171-46.png,1
1-172-46.png,1
1-173-46.png,1
1-174-46.png,1
1-175-46.png,1
1-176-46.png,1
1-177-46.png,1
1-178-46.png,1
1-179-46.png,1
1-180-46.png,1
1-181-46.png,1
1-182-46.png,1
1-183-46.png,1
1-184-46.png,1
1-185-46.png,1
1-186-46.png,1
1-187-46.png,1
1-188-46.png,1
1-189-46.png,1
1-061-47.png,0
1-062-47.png,0
1-063-47.png,0
1-064-47.png,0
1-065-47.png,0
1-066-47.png,0
1-067-47.png,0
1-068-47.png,0
1-069-47.png,0
1-070-47.png,0
1-071-47.png,0
1-072-47.png,0
1-073-47.png,0
1-074-47.png,0
1-075-47.png,0
1-076-47.png,0
1-077-47.png,0
1-078-47.png,0
1-079-47.png,0
1-080-47.png,0
1-081-47.png,0
1-082-47.png,0
1-083-47.png,0
1-084-47.png,0
1-085-47.png,0
1-086-47.png,0
1-087-47.png,0
1-088-47.png,0
1-089-47.png,0
1-090-47.png,0
1-091-47.png,0
1-092-47.png,0
1-093-47.png,0
1-089-48.png,1
1-090-48.png,1
1-091-48.png,1
1-092-48.png,1
1-093-48.png,1
1-094-48.png,1
1-095-48.png,1
1-096-48.png,1
1-097-48.png,1
1-098-48.png,1
1-099-48.png,1
1-100-48.png,1
1-101-48.png,1
1-102-48.png,1
1-103-48.png,1
1-104-48.png,1
1-105-48.png,1
1-106-48.png,1
1-107-48.png,1
1-108-48.png,1
1-056-49.png,0
1-057-49.png,0
1-058-49.png,0
1-059-49.png,0
1-060-49.png,0
1-061-49.png,0
1-062-49.png,0
1-063-49.png,0
1-064-49.png,0
1-067-50.png,1
1-068-50.png,1
1-069-50.png,1
1-070-50.png,1
1-071-50.png,1
1-072-50.png,1
1-073-50.png,1
1-074-50.png,1
1-075-50.png,1
1-076-50.png,1
1-077-50.png,1
1-078-50.png,1
1-079-50.png,1
1-080-50.png,1
1-081-50.png,1
1-082-50.png,1
1-101-51.png,3
1-102-51.png,3
1-103-51.png,3
1-104-51.png,3
1-105-51.png,3
1-106-51.png,3
1-107-51.png,3
1-108-51.png,3
1-109-51.png,3
1-110-51.png,3
1-111-51.png,3
1-112-51.png,3
1-054-52.png,0
1-055-52.png,0
1-056-52.png,0
1-057-52.png,0
1-058-52.png,0
1-059-52.png,0
1-060-52.png,0
1-061-52.png,0
1-062-52.png,0
1-063-52.png,0
1-064-52.png,0
1-065-52.png,0
1-066-52.png,0
1-081-53.png,0
1-082-53.png,0
1-083-53.png,0
1-084-53.png,0
1-085-53.png,0
1-086-53.png,0
1-087-53.png,0
1-088-53.png,0
1-089-53.png,0
1-090-53.png,0
1-091-53.png,0
1-092-53.png,0
1-093-53.png,0
1-094-53.png,0
1-095-53.png,0
1-096-53.png,0
1-097-53.png,0
1-098-53.png,0
1-099-53.png,0
1-100-53.png,0
1-101-53.png,0
1-102-53.png,0
1-103-53.png,0
1-090-54.png,1
1-091-54.png,1
1-092-54.png,1
1-093-54.png,1
1-094-54.png,1
1-095-54.png,1
1-096-54.png,1
1-097-54.png,1
1-098-54.png,1
1-099-54.png,1
1-100-54.png,1
1-101-54.png,1
1-102-54.png,1
1-103-54.png,1
1-104-54.png,1
1-105-54.png,1
1-106-54.png,1
1-107-54.png,1
1-108-54.png,1
1-109-54.png,1
1-110-54.png,1
1-111-54.png,1
1-058-55.png,1
1-059-55.png,1
1-060-55.png,1
1-061-55.png,1
1-062-55.png,1
1-063-55.png,1
1-064-55.png,1
1-065-55.png,1
1-066-55.png,1
1-067-55.png,1
1-068-55.png,1
1-069-55.png,1
1-070-55.png,1
1-071-55.png,1
1-072-55.png,1
1-073-55.png,1
1-074-55.png,1
1-075-55.png,1
1-137-56.png,0
1-138-56.png,0
1-139-56.png,0
1-140-56.png,0
1-141-56.png,0
1-142-56.png,0
1-143-56.png,0
1-144-56.png,0
1-145-56.png,0
1-146-56.png,0
1-147-56.png,0
1-148-56.png,0
1-149-56.png,0
1-150-56.png,0
1-151-56.png,0
1-152-56.png,0
1-153-56.png,0
1-154-56.png,0
1-155-56.png,0
1-156-56.png,0
1-157-56.png,0
1-158-56.png,0
1-159-56.png,0
1-160-56.png,0
1-161-56.png,0
1-162-56.png,0
1-163-56.png,0
1-164-56.png,0
1-165-56.png,0
1-166-56.png,0
1-167-56.png,0
1-168-56.png,0
1-169-56.png,0
1-170-56.png,0
1-171-56.png,0
1-038-57.png,1
1-039-57.png,1
1-040-57.png,1
1-041-57.png,1
1-042-57.png,1
1-043-57.png,1
1-044-57.png,1
1-045-57.png,1
1-046-57.png,1
1-047-57.png,1
1-048-57.png,1
1-049-57.png,1
1-050-57.png,1
1-051-57.png,1
1-052-57.png,1
1-053-57.png,1
1-054-57.png,1
1-055-57.png,1
1-056-57.png,1
1-057-57.png,1
1-058-57.png,1
1-059-57.png,1
1-060-57.png,1
1-061-57.png,1
1-062-57.png,1
1-063-57.png,1
1-064-57.png,1
1-065-57.png,1
1-066-57.png,1
1-067-57.png,1
1-068-57.png,1
1-069-57.png,1
1-070-57.png,1
1-071-57.png,1
1-072-57.png,1
1-073-57.png,1
1-074-57.png,1
1-075-57.png,1
1-076-57.png,1
1-077-57.png,1
1-078-57.png,1
1-079-57.png,1
1-080-57.png,1
1-081-57.png,1
1-082-57.png,1
1-083-57.png,1
1-084-57.png,1
1-085-57.png,1
1-086-57.png,1
1-087-57.png,1
1-088-57.png,1
1-089-57.png,1
1-090-57.png,1
1-091-57.png,1
1-092-57.png,1
1-093-57.png,1
1-099-58.png,1
1-100-58.png,1
1-101-58.png,1
1-102-58.png,1
1-103-58.png,1
1-104-58.png,1
1-105-58.png,1
1-106-58.png,1
1-107-58.png,1
1-108-58.png,1
1-109-58.png,1
1-110-58.png,1
1-111-58.png,1
1-112-58.png,1
1-113-58.png,1
1-114-58.png,1
1-115-58.png,1
1-116-58.png,1
1-117-58.png,1
1-079-59.png,0
1-080-59.png,0
1-081-59.png,0
1-082-59.png,0
1-083-59.png,0
1-084-59.png,0
1-085-59.png,0
1-086-59.png,0
1-087-59.png,0
1-088-59.png,0
1-089-59.png,0
1-090-59.png,0
1-091-59.png,0
1-114-60.png,0
1-115-60.png,0
1-116-60.png,0
1-117-60.png,0
1-118-60.png,0
1-119-60.png,0
1-120-60.png,0
1-121-60.png,0
1-122-60.png,0
1-123-60.png,0
1-124-60.png,0
1-125-60.png,0
1-126-60.png,0
1-127-60.png,0
1-128-60.png,0
1-129-60.png,0
1-130-60.png,0
1-131-60.png,0
1-132-60.png,0
1-133-60.png,0
1-134-60.png,0
1-061-61.png,0
1-062-61.png,0
1-063-61.png,0
1-064-61.png,0
1-065-61.png,0
