,image_title,class_label
281,1-066-13.png,0
282,1-067-13.png,0
283,1-068-13.png,0
284,1-069-13.png,0
285,1-070-13.png,0
286,1-071-13.png,0
287,1-072-13.png,0
288,1-073-13.png,0
289,1-074-13.png,0
290,1-075-13.png,0
291,1-076-13.png,0
292,1-077-13.png,0
293,1-078-13.png,0
294,1-079-13.png,0
295,1-080-13.png,0
296,1-081-13.png,0
297,1-082-13.png,0
298,1-083-13.png,0
299,1-084-13.png,0
300,1-085-13.png,0
301,1-086-13.png,0
302,1-087-13.png,0
303,1-088-13.png,0
304,1-089-13.png,0
305,1-090-13.png,0
306,1-091-13.png,0
307,1-092-13.png,0
308,1-093-13.png,0
309,1-094-13.png,0
310,1-095-13.png,0
311,1-096-13.png,0
312,1-097-13.png,0
313,1-098-13.png,0
314,1-099-13.png,0
315,1-100-13.png,0
316,1-101-13.png,0
317,1-102-13.png,0
318,1-054-14.png,0
319,1-055-14.png,0
320,1-056-14.png,0
321,1-057-14.png,0
322,1-058-14.png,0
323,1-059-14.png,0
324,1-060-14.png,0
325,1-061-14.png,0
326,1-076-15.png,1
327,1-077-15.png,1
328,1-078-15.png,1
329,1-079-15.png,1
330,1-080-15.png,1
331,1-081-15.png,1
332,1-082-15.png,1
333,1-083-15.png,1
334,1-084-15.png,1
335,1-085-15.png,1
336,1-086-15.png,1
337,1-108-17.png,1
338,1-109-17.png,1
339,1-110-17.png,1
340,1-111-17.png,1
341,1-112-17.png,1
342,1-113-17.png,1
343,1-114-17.png,1
344,1-115-17.png,1
345,1-116-17.png,1
346,1-117-17.png,1
347,1-118-17.png,1
348,1-119-17.png,1
349,1-144-18.png,0
350,1-145-18.png,0
351,1-146-18.png,0
352,1-147-18.png,0
353,1-148-18.png,0
354,1-149-18.png,0
355,1-150-18.png,0
356,1-151-18.png,0
357,1-152-18.png,0
358,1-153-18.png,0
359,1-154-18.png,0
360,1-155-18.png,0
361,1-156-18.png,0
362,1-157-18.png,0
363,1-158-18.png,0
364,1-159-18.png,0
365,1-160-18.png,0
366,1-161-18.png,0
367,1-162-18.png,0
368,1-163-18.png,0
369,1-063-19.png,1
370,1-064-19.png,1
371,1-065-19.png,1
372,1-066-19.png,1
373,1-067-19.png,1
374,1-068-19.png,1
375,1-069-19.png,1
376,1-070-19.png,1
377,1-071-19.png,1
378,1-072-19.png,1
379,1-073-19.png,1
380,1-074-19.png,1
381,1-075-19.png,1
382,1-076-19.png,1
383,1-077-19.png,1
384,1-078-19.png,1
385,1-079-19.png,1
386,1-080-19.png,1
387,1-081-19.png,1
388,1-082-19.png,1
389,1-083-19.png,1
390,1-084-19.png,1
391,1-085-19.png,1
392,1-086-19.png,1
393,1-087-19.png,1
394,1-088-19.png,1
395,1-089-19.png,1
396,1-090-19.png,1
397,1-091-19.png,1
398,1-092-19.png,1
399,1-093-19.png,1
400,1-094-19.png,1
401,1-095-19.png,1
402,1-096-19.png,1
403,1-078-20.png,0
404,1-079-20.png,0
405,1-080-20.png,0
406,1-081-20.png,0
407,1-082-20.png,0
408,1-083-20.png,0
409,1-084-20.png,0
410,1-085-20.png,0
411,1-086-20.png,0
412,1-087-20.png,0
413,1-088-20.png,0
414,1-089-20.png,0
415,1-090-20.png,0
416,1-114-21.png,1
417,1-115-21.png,1
418,1-116-21.png,1
419,1-117-21.png,1
420,1-118-21.png,1
421,1-119-21.png,1
422,1-120-21.png,1
423,1-121-21.png,1
424,1-122-21.png,1
425,1-123-21.png,1
426,1-124-21.png,1
427,1-125-21.png,1
428,1-126-21.png,1
429,1-127-21.png,1
430,1-128-21.png,1
431,1-129-21.png,1
432,1-130-21.png,1
433,1-048-22.png,0
434,1-049-22.png,0
435,1-050-22.png,0
436,1-051-22.png,0
437,1-052-22.png,0
438,1-053-22.png,0
439,1-054-22.png,0
440,1-055-22.png,0
441,1-056-22.png,0
442,1-057-22.png,0
443,1-058-22.png,0
444,1-059-22.png,0
445,1-060-22.png,0
446,1-061-22.png,0
447,1-062-22.png,0
448,1-063-22.png,0
449,1-064-22.png,0
450,1-065-22.png,0
451,1-066-22.png,0
452,1-067-22.png,0
453,1-068-22.png,0
454,1-069-22.png,0
455,1-070-22.png,0
456,1-071-22.png,0
457,1-072-22.png,0
458,1-073-22.png,0
459,1-074-22.png,0
460,1-075-22.png,0
461,1-076-22.png,0
462,1-077-22.png,0
463,1-078-22.png,0
464,1-079-22.png,0
465,1-080-22.png,0
466,1-093-23.png,0
467,1-094-23.png,0
468,1-095-23.png,0
469,1-096-23.png,0
470,1-097-23.png,0
471,1-098-23.png,0
472,1-099-23.png,0
473,1-100-23.png,0
474,1-101-23.png,0
475,1-102-23.png,0
476,1-103-23.png,0
477,1-104-23.png,0
478,1-105-23.png,0
479,1-106-23.png,0
480,1-107-23.png,0
481,1-108-23.png,0
482,1-109-23.png,0
483,1-110-23.png,0
484,1-111-23.png,0
485,1-112-23.png,0
486,1-113-23.png,0
487,1-114-23.png,0
488,1-089-24.png,0
489,1-090-24.png,0
490,1-091-24.png,0
491,1-092-24.png,0
492,1-093-24.png,0
493,1-029-25.png,0
494,1-030-25.png,0
495,1-031-25.png,0
496,1-032-25.png,0
497,1-033-25.png,0
498,1-034-25.png,0
499,1-035-25.png,0
500,1-036-25.png,0
501,1-037-25.png,0
502,1-038-25.png,0
503,1-039-25.png,0
504,1-040-25.png,0
505,1-041-25.png,0
506,1-042-25.png,0
507,1-043-25.png,0
508,1-044-25.png,0
509,1-045-25.png,0
510,1-158-26.png,1
511,1-159-26.png,1
512,1-160-26.png,1
513,1-161-26.png,1
514,1-162-26.png,1
515,1-163-26.png,1
516,1-164-26.png,1
517,1-165-26.png,1
518,1-166-26.png,1
519,1-167-26.png,1
520,1-168-26.png,1
521,1-169-26.png,1
522,1-170-26.png,1
523,1-171-26.png,1
524,1-172-26.png,1
525,1-173-26.png,1
526,1-174-26.png,1
527,1-175-26.png,1
528,1-176-26.png,1
529,1-177-26.png,1
530,1-178-26.png,1
531,1-179-26.png,1
532,1-180-26.png,1
533,1-181-26.png,1
534,1-182-26.png,1
535,1-183-26.png,1
536,1-082-27.png,0
537,1-083-27.png,0
538,1-084-27.png,0
539,1-085-27.png,0
540,1-086-27.png,0
541,1-087-27.png,0
542,1-088-27.png,0
543,1-089-27.png,0
544,1-090-27.png,0
545,1-091-27.png,0
546,1-092-27.png,0
547,1-093-27.png,0
548,1-094-27.png,0
549,1-095-27.png,0
550,1-096-27.png,0
551,1-097-27.png,0
552,1-098-27.png,0
553,1-078-28.png,1
554,1-079-28.png,1
555,1-080-28.png,1
556,1-081-28.png,1
557,1-082-28.png,1
558,1-083-28.png,1
559,1-084-28.png,1
560,1-085-28.png,1
561,1-086-28.png,1
562,1-087-28.png,1
563,1-088-28.png,1
564,1-089-28.png,1
565,1-090-28.png,1
566,1-091-28.png,1
567,1-092-28.png,1
568,1-093-28.png,1
569,1-094-28.png,1
570,1-095-28.png,1
571,1-096-28.png,1
572,1-097-28.png,1
573,1-098-28.png,1
574,1-099-28.png,1
575,1-100-28.png,1
576,1-101-28.png,1
577,1-102-28.png,1
578,1-103-28.png,1
579,1-104-28.png,1
580,1-105-28.png,1
581,1-106-28.png,1
582,1-107-28.png,1
583,1-108-28.png,1
584,1-109-28.png,1
585,1-110-28.png,1
586,1-111-28.png,1
587,1-112-28.png,1
588,1-113-28.png,1
589,1-114-28.png,1
590,1-115-28.png,1
591,1-116-28.png,1
592,1-117-28.png,1
593,1-118-28.png,1
594,1-119-28.png,1
595,1-120-28.png,1
596,1-121-28.png,1
597,1-122-28.png,1
598,1-123-28.png,1
599,1-124-28.png,1
600,1-125-28.png,1
601,1-126-28.png,1
602,1-127-28.png,1
603,1-128-28.png,1
604,1-129-28.png,1
605,1-130-28.png,1
606,1-131-28.png,1
607,1-132-28.png,1
608,1-133-28.png,1
609,1-134-28.png,1
610,1-135-28.png,1
611,1-136-28.png,1
612,1-137-28.png,1
613,1-138-28.png,1
614,1-139-28.png,1
615,1-140-28.png,1
616,1-141-28.png,1
617,1-142-28.png,1
618,1-143-28.png,1
619,1-144-28.png,1
620,1-145-28.png,1
621,1-165-29.png,0
622,1-166-29.png,0
623,1-167-29.png,0
624,1-168-29.png,0
625,1-169-29.png,0
626,1-170-29.png,0
627,1-104-30.png,1
628,1-105-30.png,1
629,1-106-30.png,1
630,1-107-30.png,1
631,1-108-30.png,1
632,1-109-30.png,1
633,1-110-30.png,1
634,1-111-30.png,1
635,1-112-30.png,1
636,1-113-30.png,1
637,1-114-30.png,1
638,1-115-30.png,1
639,1-110-32.png,0
640,1-111-32.png,0
641,1-112-32.png,0
642,1-113-32.png,0
643,1-114-32.png,0
644,1-115-32.png,0
645,1-116-32.png,0
646,1-117-32.png,0
647,1-118-32.png,0
648,1-119-32.png,0
649,1-120-32.png,0
650,1-121-32.png,0
651,1-122-32.png,0
652,1-123-32.png,0
653,1-124-32.png,0
654,1-082-33.png,1
655,1-083-33.png,1
656,1-084-33.png,1
657,1-085-33.png,1
658,1-086-33.png,1
659,1-087-33.png,1
660,1-088-33.png,1
661,1-089-33.png,1
662,1-090-33.png,1
663,1-091-33.png,1
664,1-092-33.png,1
665,1-093-33.png,1
666,1-094-33.png,1
667,1-095-33.png,1
668,1-096-33.png,1
669,1-097-33.png,1
670,1-098-33.png,1
671,1-099-33.png,1
672,1-100-33.png,1
673,1-101-33.png,1
674,1-102-33.png,1
675,1-103-33.png,1
676,1-104-33.png,1
677,1-105-33.png,1
678,1-106-33.png,1
679,1-107-33.png,1
680,1-108-33.png,1
681,1-109-33.png,1
682,1-110-33.png,1
683,1-111-33.png,1
684,1-112-33.png,1
685,1-113-33.png,1
686,1-114-33.png,1
687,1-048-34.png,3
688,1-049-34.png,3
689,1-050-34.png,3
690,1-051-34.png,3
691,1-052-34.png,3
692,1-053-34.png,3
693,1-054-34.png,3
694,1-055-34.png,3
695,1-056-34.png,3
696,1-057-34.png,3
697,1-058-34.png,3
698,1-059-34.png,3
699,1-060-34.png,3
700,1-061-34.png,3
701,1-062-34.png,3
702,1-063-34.png,3
703,1-064-34.png,3
704,1-065-34.png,3
705,1-066-34.png,3
706,1-067-34.png,3
707,1-068-34.png,3
708,1-069-34.png,3
709,1-070-34.png,3
710,1-071-34.png,3
711,1-072-34.png,3
712,1-073-34.png,3
713,1-074-34.png,3
714,1-075-34.png,3
715,1-076-34.png,3
716,1-077-34.png,3
717,1-078-34.png,3
718,1-079-34.png,3
719,1-080-34.png,3
720,1-081-34.png,3
721,1-082-34.png,3
722,1-083-34.png,3
723,1-084-34.png,3
724,1-085-34.png,3
725,1-086-34.png,3
726,1-087-34.png,3
727,1-088-34.png,3
728,1-089-34.png,3
729,1-090-34.png,3
730,1-091-34.png,3
731,1-092-34.png,3
732,1-088-35.png,0
733,1-089-35.png,0
734,1-090-35.png,0
735,1-091-35.png,0
736,1-092-35.png,0
737,1-093-35.png,0
738,1-094-35.png,0
739,1-095-35.png,0
740,1-096-35.png,0
741,1-097-35.png,0
742,1-098-35.png,0
743,1-099-35.png,0
744,1-100-35.png,0
745,1-101-35.png,0
746,1-102-35.png,0
747,1-103-35.png,0
748,1-104-35.png,0
749,1-105-35.png,0
750,1-106-35.png,0
751,1-107-35.png,0
752,1-108-35.png,0
753,1-109-35.png,0
754,1-110-35.png,0
755,1-111-35.png,0
756,1-112-35.png,0
757,1-113-35.png,0
758,1-114-35.png,0
759,1-115-35.png,0
760,1-116-35.png,0
761,1-101-36.png,1
762,1-102-36.png,1
763,1-103-36.png,1
764,1-104-36.png,1
765,1-105-36.png,1
766,1-106-36.png,1
767,1-107-36.png,1
768,1-108-36.png,1
769,1-109-36.png,1
770,1-110-36.png,1
771,1-111-36.png,1
772,1-112-36.png,1
773,1-113-36.png,1
774,1-088-37.png,0
775,1-089-37.png,0
776,1-090-37.png,0
777,1-091-37.png,0
778,1-092-37.png,0
779,1-093-37.png,0
780,1-094-37.png,0
781,1-121-38.png,2
782,1-122-38.png,2
783,1-123-38.png,2
784,1-124-38.png,2
785,1-125-38.png,2
786,1-126-38.png,2
787,1-127-38.png,2
788,1-128-38.png,2
789,1-129-38.png,2
790,1-130-38.png,2
791,1-131-38.png,2
792,1-132-38.png,2
793,1-133-38.png,2
794,1-134-38.png,2
795,1-135-38.png,2
796,1-136-38.png,2
797,1-137-38.png,2
798,1-138-38.png,2
799,1-064-39.png,2
800,1-065-39.png,2
801,1-066-39.png,2
802,1-067-39.png,2
803,1-068-39.png,2
804,1-069-39.png,2
805,1-070-39.png,2
806,1-071-39.png,2
807,1-072-39.png,2
808,1-073-39.png,2
809,1-074-39.png,2
810,1-075-39.png,2
811,1-076-39.png,2
812,1-071-40.png,2
813,1-072-40.png,2
814,1-073-40.png,2
815,1-074-40.png,2
816,1-075-40.png,2
817,1-076-40.png,2
818,1-077-40.png,2
819,1-078-40.png,2
820,1-079-40.png,2
821,1-080-40.png,2
822,1-081-40.png,2
823,1-082-40.png,2
824,1-083-40.png,2
825,1-084-40.png,2
826,1-085-40.png,2
827,1-086-40.png,2
828,1-087-40.png,2
829,1-088-40.png,2
830,1-089-40.png,2
831,1-090-40.png,2
832,1-091-40.png,2
833,1-092-40.png,2
834,1-093-40.png,2
835,1-094-40.png,2
836,1-095-40.png,2
837,1-096-40.png,2
838,1-097-40.png,2
839,1-098-40.png,2
840,1-099-40.png,2
841,1-100-40.png,2
842,1-101-40.png,2
843,1-069-41.png,0
844,1-070-41.png,0
845,1-071-41.png,0
846,1-072-41.png,0
847,1-073-41.png,0
848,1-074-41.png,0
849,1-075-41.png,0
850,1-076-41.png,0
851,1-077-41.png,0
852,1-078-41.png,0
853,1-079-41.png,0
854,1-080-41.png,0
855,1-081-41.png,0
856,1-082-41.png,0
857,1-083-41.png,0
858,1-084-41.png,0
859,1-085-41.png,0
860,1-086-41.png,0
861,1-087-41.png,0
862,1-088-41.png,0
863,1-089-41.png,0
864,1-090-41.png,0
865,1-091-41.png,0
866,1-092-41.png,0
867,1-093-41.png,0
868,1-094-41.png,0
869,1-095-41.png,0
870,1-096-41.png,0
871,1-097-41.png,0
872,1-098-41.png,0
873,1-099-41.png,0
874,1-088-42.png,0
875,1-089-42.png,0
876,1-090-42.png,0
877,1-091-42.png,0
878,1-092-42.png,0
879,1-093-42.png,0
880,1-094-42.png,0
881,1-095-42.png,0
882,1-096-42.png,0
883,1-097-42.png,0
884,1-098-42.png,0
885,1-099-42.png,0
886,1-100-42.png,0
887,1-101-42.png,0
888,1-102-42.png,0
889,1-103-42.png,0
890,1-104-42.png,0
891,1-105-42.png,0
892,1-106-42.png,0
893,1-107-42.png,0
894,1-108-42.png,0
895,1-109-42.png,0
896,1-110-42.png,0
897,1-111-42.png,0
898,1-112-42.png,0
899,1-113-42.png,0
900,1-114-42.png,0
901,1-115-42.png,0
902,1-116-42.png,0
903,1-117-42.png,0
904,1-118-42.png,0
905,1-119-42.png,0
906,1-120-42.png,0
907,1-121-42.png,0
908,1-122-42.png,0
909,1-123-42.png,0
910,1-124-42.png,0
911,1-125-42.png,0
912,1-126-42.png,0
913,1-127-42.png,0
914,1-128-42.png,0
915,1-129-42.png,0
916,1-130-42.png,0
917,1-131-42.png,0
918,1-132-42.png,0
919,1-133-42.png,0
920,1-134-42.png,0
921,1-135-42.png,0
922,1-115-43.png,3
923,1-116-43.png,3
924,1-117-43.png,3
925,1-118-43.png,3
926,1-119-43.png,3
927,1-120-43.png,3
928,1-121-43.png,3
929,1-122-43.png,3
930,1-123-43.png,3
931,1-124-43.png,3
932,1-125-43.png,3
933,1-126-43.png,3
934,1-127-43.png,3
935,1-128-43.png,3
936,1-129-43.png,3
937,1-130-43.png,3
938,1-131-43.png,3
939,1-132-43.png,3
940,1-133-43.png,3
941,1-134-43.png,3
942,1-135-43.png,3
943,1-136-43.png,3
944,1-137-43.png,3
945,1-138-43.png,3
946,1-139-43.png,3
947,1-140-43.png,3
948,1-141-43.png,3
949,1-142-43.png,3
950,1-072-44.png,0
951,1-073-44.png,0
952,1-074-44.png,0
953,1-075-44.png,0
954,1-076-44.png,0
955,1-077-44.png,0
956,1-078-44.png,0
957,1-079-44.png,0
958,1-080-44.png,0
959,1-081-44.png,0
960,1-082-44.png,0
961,1-083-44.png,0
962,1-084-44.png,0
963,1-050-45.png,0
964,1-051-45.png,0
965,1-052-45.png,0
966,1-053-45.png,0
967,1-054-45.png,0
968,1-055-45.png,0
969,1-056-45.png,0
970,1-057-45.png,0
971,1-058-45.png,0
972,1-059-45.png,0
973,1-060-45.png,0
974,1-061-45.png,0
975,1-062-45.png,0
976,1-063-45.png,0
977,1-064-45.png,0
978,1-065-45.png,0
979,1-066-45.png,0
980,1-067-45.png,0
981,1-068-45.png,0
982,1-069-45.png,0
983,1-070-45.png,0
984,1-071-45.png,0
985,1-072-45.png,0
986,1-073-45.png,0
987,1-074-45.png,0
988,1-075-45.png,0
989,1-076-45.png,0
990,1-077-45.png,0
991,1-078-45.png,0
992,1-079-45.png,0
993,1-080-45.png,0
994,1-081-45.png,0
995,1-102-46.png,1
996,1-103-46.png,1
997,1-104-46.png,1
998,1-105-46.png,1
999,1-106-46.png,1
1000,1-107-46.png,1
1001,1-108-46.png,1
1002,1-109-46.png,1
1003,1-110-46.png,1
1004,1-111-46.png,1
1005,1-112-46.png,1
1006,1-113-46.png,1
1007,1-114-46.png,1
1008,1-115-46.png,1
1009,1-116-46.png,1
1010,1-117-46.png,1
1011,1-118-46.png,1
1012,1-119-46.png,1
1013,1-120-46.png,1
1014,1-121-46.png,1
1015,1-122-46.png,1
1016,1-123-46.png,1
1017,1-124-46.png,1
1018,1-125-46.png,1
1019,1-126-46.png,1
1020,1-127-46.png,1
1021,1-128-46.png,1
1022,1-129-46.png,1
1023,1-130-46.png,1
1024,1-131-46.png,1
1025,1-132-46.png,1
1026,1-133-46.png,1
1027,1-134-46.png,1
1028,1-135-46.png,1
1029,1-136-46.png,1
1030,1-137-46.png,1
1031,1-138-46.png,1
1032,1-139-46.png,1
1033,1-140-46.png,1
1034,1-141-46.png,1
1035,1-142-46.png,1
1036,1-143-46.png,1
1037,1-144-46.png,1
1038,1-145-46.png,1
1039,1-146-46.png,1
1040,1-147-46.png,1
1041,1-148-46.png,1
1042,1-149-46.png,1
1043,1-150-46.png,1
1044,1-151-46.png,1
1045,1-152-46.png,1
1046,1-153-46.png,1
1047,1-154-46.png,1
1048,1-155-46.png,1
1049,1-156-46.png,1
1050,1-157-46.png,1
1051,1-158-46.png,1
1052,1-159-46.png,1
1053,1-160-46.png,1
1054,1-161-46.png,1
1055,1-162-46.png,1
1056,1-163-46.png,1
1057,1-164-46.png,1
1058,1-165-46.png,1
1059,1-166-46.png,1
1060,1-167-46.png,1
1061,1-168-46.png,1
1062,1-169-46.png,1
1063,1-170-46.png,1
1064,1-171-46.png,1
1065,1-172-46.png,1
1066,1-173-46.png,1
1067,1-174-46.png,1
1068,1-175-46.png,1
1069,1-176-46.png,1
1070,1-177-46.png,1
1071,1-178-46.png,1
1072,1-179-46.png,1
1073,1-180-46.png,1
1074,1-181-46.png,1
1075,1-182-46.png,1
1076,1-183-46.png,1
1077,1-184-46.png,1
1078,1-185-46.png,1
1079,1-186-46.png,1
1080,1-187-46.png,1
1081,1-188-46.png,1
1082,1-189-46.png,1
1083,1-061-47.png,0
1084,1-062-47.png,0
1085,1-063-47.png,0
1086,1-064-47.png,0
1087,1-065-47.png,0
1088,1-066-47.png,0
1089,1-067-47.png,0
1090,1-068-47.png,0
1091,1-069-47.png,0
1092,1-070-47.png,0
1093,1-071-47.png,0
1094,1-072-47.png,0
1095,1-073-47.png,0
1096,1-074-47.png,0
1097,1-075-47.png,0
1098,1-076-47.png,0
1099,1-077-47.png,0
1100,1-078-47.png,0
1101,1-079-47.png,0
1102,1-080-47.png,0
1103,1-081-47.png,0
1104,1-082-47.png,0
1105,1-083-47.png,0
1106,1-084-47.png,0
1107,1-085-47.png,0
1108,1-086-47.png,0
1109,1-087-47.png,0
1110,1-088-47.png,0
1111,1-089-47.png,0
1112,1-090-47.png,0
1113,1-091-47.png,0
1114,1-092-47.png,0
1115,1-093-47.png,0
1116,1-089-48.png,1
1117,1-090-48.png,1
1118,1-091-48.png,1
1119,1-092-48.png,1
1120,1-093-48.png,1
1121,1-094-48.png,1
1122,1-095-48.png,1
1123,1-096-48.png,1
1124,1-097-48.png,1
1125,1-098-48.png,1
1126,1-099-48.png,1
1127,1-100-48.png,1
1128,1-101-48.png,1
1129,1-102-48.png,1
1130,1-103-48.png,1
1131,1-104-48.png,1
1132,1-105-48.png,1
1133,1-106-48.png,1
1134,1-107-48.png,1
1135,1-108-48.png,1
1136,1-056-49.png,0
1137,1-057-49.png,0
1138,1-058-49.png,0
1139,1-059-49.png,0
1140,1-060-49.png,0
1141,1-061-49.png,0
1142,1-062-49.png,0
1143,1-063-49.png,0
1144,1-064-49.png,0
1145,1-067-50.png,1
1146,1-068-50.png,1
1147,1-069-50.png,1
1148,1-070-50.png,1
1149,1-071-50.png,1
1150,1-072-50.png,1
1151,1-073-50.png,1
